Time	aextx	s2	s3	s4	s5	Vs2	Vs3	Vs4	Vs5	ACCs2	ACCs3	ACCs4	ACCs5	FC	Gap	Kh	Damping	M	K
0.1836	0.0040568473358918	-0.0349023259776495	-0.037490298409055	-0.0494249882854475	-0.0492435062343397	-0.0002858042457186	0.0003367758264418	0.000953325561508	-0.0013264483052933	3.247811211995205e-05	4.935056024182635e-05	3.81464259940467e-06	3.579626464071742e-05	0.0	0	0	0	0	0
0.1875	0.0039675795980466	-0.0351849437956134	-0.0377030581713269	-0.048855033229379	-0.0493260550680841	-0.000237898165872	0.0004098113674332	0.0009585764654529	-0.0012730224724074	3.109303466666062e-05	4.754688630670618e-05	3.2315580703437347e-06	3.508511430088607e-05	0.0	0	0	0	0	0
0.1914	0.004006662248953	-0.0354978898938947	-0.0380452503537412	-0.0481761011293059	-0.0493660769574906	-0.0001920949620369	0.0004801520681319	0.0009629727061953	-0.0012206691166851	2.9718973012045704e-05	4.576429763299054e-05	2.6535536550531988e-06	3.437404024221289e-05	0.0	0	0	0	0	0
0.1953	0.003619977505038	-0.0357901629672569	-0.0384218479394484	-0.0475640023437087	-0.0493348537918224	-0.0001483698740157	0.0005478366597471	0.0009665242464349	-0.0011693776654929	2.8355582370205545e-05	4.400182665657404e-05	2.0820606723868395e-06	3.366408310778197e-05	0.0	0	0	0	0	0
0.1992	0.0039529802406626	-0.0360197736656444	-0.0387282283859973	-0.0471792891203046	-0.0492291699877994	-0.0001066967800451	0.0006129027516601	0.0009692429184892	-0.0011191350049667	2.7003727985797968e-05	4.225931762061878e-05	1.519018266634891e-06	3.29572752926101e-05	0.0	0	0	0	0	0
0.2031	0.0044739572169921	-0.03615306849398	-0.0388880068893799	-0.0471089339248313	-0.0490729508005816	-6.704730342762823e-05	0.000675386030898	0.0009711431683882	-0.0010699264471103	2.5665174598352e-05	4.05374607845799e-05	9.666656915401594e-07	3.225636706095798e-05	0.0	0	0	0	0	0
0.207	0.0034997428285329	-0.0361644008054127	-0.0388804065858124	-0.047337851881457	-0.0489041098683575	-2.9390491549740403e-05	0.0007353197080029	0.0009722418741487	-0.0010217372205084	2.4342176128384496e-05	3.883764872005308e-05	4.272198317399433e-07	3.1564452439062084e-05	0.0	0	0	0	0	0
0.2109	0.0032253669388094	-0.0360419099581729	-0.0387458506238514	-0.0477624339800187	-0.0487556366441487	6.306844524339992e-06	0.0007927345850929	0.0009725575407846	-0.0009745540025728	2.303703754221813e-05	3.716168156164937e-05	-9.75108553077661e-08	3.088452512602433e-05	0.0	0	0	0	0	0
0.2148	0.0025512770728244	-0.0357990251170188	-0.0385663040081694	-0.0482361077011831	-0.0486422083215559	4.007923053777357e-05	0.0008476598944547	0.0009721092072367	-0.0009283658983475	2.175171593422823e-05	3.55113773404574e-05	-6.064852313187245e-07	3.0219008232475628e-05	0.0	0	0	0	0	0
0.2188	0.0037697639569266	-0.0354842925083651	-0.0384287973012011	-0.048623083003001	-0.0485584210246303	7.196132564534282e-05	0.0009001246544995	0.000970915220518	-0.000883164484006	2.048752314007009e-05	3.388817346027159e-05	-1.0996628501701555e-06	2.9569324872843943e-05	0.0	0	0	0	0	0
